"Location","Control Program","Name","Value","Type","Object ID","Device ID","Object Name","Path"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Cool Stpt","76.0" ,"BAV","AV:5","DEV:2061317","clg_sp_1","#sav-b17-c_/clg_sp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Heat Request","0.0" ,"BAV","AV:7","DEV:2061317","heat_request_1","#sav-b17-c_/heat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Heat Stpt","70.0" ,"BAV","AV:8","DEV:2061317","htg_sp_1","#sav-b17-c_/htg_sp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Hi CWT STPT","20.0" ,"BAV","AV:12","DEV:2061317","m370_1","#sav-b17-c_/m370"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Htg Pct","51.91" ,"BAV","AV:9","DEV:2061317","htg_pct_1","#sav-b17-c_/htg_pct"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Local Override","0.0" ,"BAV","AV:10","DEV:2061317","loc_ovrd_1","#sav-b17-c_/loc_ovrd"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Mode","6.0" ,"BAV","AV:11","DEV:2061317","opr_mode_1","#sav-b17-c_/opr_mode"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:3","DEV:2061317","m276_1","#sav-b17-c_/m276"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:6","DEV:2061317","m278_1","#sav-b17-c_/m278"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:13","DEV:2061317","m280_1","#sav-b17-c_/m280"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","900.0" ,"BAV","AV:14","DEV:2061317","m282_1","#sav-b17-c_/m282"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","74.59" ,"BAV","AV:20","DEV:2061317","m309_1","#sav-b17-c_/m309"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Total Exhaust","0.0" ,"BAV","AV:23","DEV:2061317","m317_1","#sav-b17-c_/m317"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","620.0" ,"BAV","AV:24","DEV:2061317","m319_1","#sav-b17-c_/m319"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","-316.0" ,"BAV","AV:25","DEV:2061317","m321_1","#sav-b17-c_/m321"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","620.0" ,"BAV","AV:27","DEV:2061317","m325_1","#sav-b17-c_/m325"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:28","DEV:2061317","m327_1","#sav-b17-c_/m327"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:35","DEV:2061317","m353_1","#sav-b17-c_/m353"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:36","DEV:2061317","m356_1","#sav-b17-c_/m356"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","900.0" ,"BAV","AV:37","DEV:2061317","m358_1","#sav-b17-c_/m358"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","280.0" ,"BAV","AV:38","DEV:2061317","m360_1","#sav-b17-c_/m360"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:16","DEV:2061317","m376_1","#sav-b17-c_/m376"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:17","DEV:2061317","m378_1","#sav-b17-c_/m378"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:18","DEV:2061317","m380_1","#sav-b17-c_/m380"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","280.0" ,"BAV","AV:19","DEV:2061317","m393_1","#sav-b17-c_/m393"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:21","DEV:2061317","m395_1","#sav-b17-c_/m395"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","280.0" ,"BAV","AV:22","DEV:2061317","m397_1","#sav-b17-c_/m397"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:26","DEV:2061317","m399_1","#sav-b17-c_/m399"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:31","DEV:2061317","m402_1","#sav-b17-c_/m402"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:32","DEV:2061317","m405_1","#sav-b17-c_/m405"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:33","DEV:2061317","m408_1","#sav-b17-c_/m408"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:45","DEV:2061317","m414_1","#sav-b17-c_/m414"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","0.0" ,"BAV","AV:46","DEV:2061317","m415_1","#sav-b17-c_/m415"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Run Request","30.0" ,"BAV","AV:29","DEV:2061317","sys_run_req_1","#sav-b17-c_/sys_run_req"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Static Request","0.0" ,"BAV","AV:30","DEV:2061317","stat_request_1","#sav-b17-c_/stat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Static Request Exhaust","0.0" ,"BAV","AV:15","DEV:2061317","stat_request_exh_1","#sav-b17-c_/stat_request_exh"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Tracking Mode","3.0" ,"BAV","AV:34","DEV:2061317","m384_1","#sav-b17-c_/m384"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","GEX Overide","Off","BBV","BV:8","DEV:2061317","gexoveride_1","#sav-b17-c_/gexoveride"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","On","BBV","BV:6","DEV:2061317","m128_1","#sav-b17-c_/m128"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","Off","BBV","BV:7","DEV:2061317","m264_1","#sav-b17-c_/m264"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","Off","BBV","BV:12","DEV:2061317","m394_1","#sav-b17-c_/m394"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","Off","BBV","BV:16","DEV:2061317","m401_1","#sav-b17-c_/m401"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","Off","BBV","BV:17","DEV:2061317","m404_1","#sav-b17-c_/m404"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","point name","Off","BBV","BV:18","DEV:2061317","m407_1","#sav-b17-c_/m407"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Run","On","BBV","BV:1","DEV:2061317","run_1","#sav-b17-c_/run"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","SAV Overide","Off","BBV","BV:15","DEV:2061317","savoveride_1","#sav-b17-c_/savoveride"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Schedule","Occupied","BBV","BV:2","DEV:2061317","schedule_1","#sav-b17-c_/schedule"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","DAT_HI","Normal","BALM","BV:3","DEV:2061317","dat_hi_1","#sav-b17-c_/dat_hi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","DAT_LO","Alarm","BALM","BV:4","DEV:2061317","dat_lo_1","#sav-b17-c_/dat_lo"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Hi Zone Temp 2F","Normal","BALM","BV:9","DEV:2061317","ztmp_hi_2f_1","#sav-b17-c_/ztmp_hi_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Hi Zone Temp 4F","Normal","BALM","BV:10","DEV:2061317","ztmp_hi_4f_1","#sav-b17-c_/ztmp_hi_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","HWV Leaky","Normal","BALM","BV:11","DEV:2061317","chwv_lk_1","#sav-b17-c_/chwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","HWV Leaky","Normal","BALM","BV:19","DEV:2061317","hwv_lk_1","#sav-b17-c_/hwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Low Zone Temp 2F","Normal","BALM","BV:13","DEV:2061317","ztmp_lo_2f_1","#sav-b17-c_/ztmp_lo_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Low Zone Temp 4F","Normal","BALM","BV:14","DEV:2061317","ztmp_lo_4f_1","#sav-b17-c_/ztmp_lo_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","Moisture Detector","Normal","BALM","BV:5","DEV:2061317","moisture_1","#sav-b17-c_/moisture"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","BACnet PID","0.0 %","BPID","LOOP:1","DEV:2061317","m333_1","#sav-b17-c_/m333"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","BACnet PID / Setpoint","76.0" ,"BAV","AV:39","DEV:2061317","m333_setpt_1","#sav-b17-c_/m333/setpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","BACnet PID / Input","76.4" ,"BAV","AV:40","DEV:2061317","m333_input_1","#sav-b17-c_/m333/input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","BACnet PID / PID out","0.0 %","BAV","AV:41","DEV:2061317","m333_pidout_1","#sav-b17-c_/m333/pidout"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","BACnet PID","97.4 %","BPID","LOOP:2","DEV:2061317","m409_1","#sav-b17-c_/m409"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","BACnet PID / Setpoint","81.97849" ,"BAV","AV:42","DEV:2061317","m409_setpt_1","#sav-b17-c_/m409/setpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","BACnet PID / Input","76.4" ,"BAV","AV:43","DEV:2061317","m409_input_1","#sav-b17-c_/m409/input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Hallway 0C9 SAV-B17-C","BACnet PID / PID out","97.40781 %","BAV","AV:44","DEV:2061317","m409_pidout_1","#sav-b17-c_/m409/pidout"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Zone Temp","" ,"BRS","" ,"DEV:2061319","" ,"#sav-b19-a/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Zone Temp / Zone Temp","71.4 F" ,"BAI","AI:1","DEV:2061319","zone_temp_1","#sav-b19-a/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Zone Temp / Override Time Remaining","0.0 min","BAV","AV:1","DEV:2061319","override_time_remaining_1","#sav-b19-a/lstat/override_time_remaining"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Setpoint","" ,"BSPTCS","" ,"DEV:2061319","" ,"#sav-b19-a/setpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Setpoint / Cooling Occupied Setpoint","76.0 F" ,"BAV","AV:47","DEV:2061319","occ_clg_sp_1","#sav-b19-a/setpt/occupied_cool_setpoint"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Setpoint / Heating Occupied Setpoint","70.0 F" ,"BAV","AV:48","DEV:2061319","occ_htg_sp_1","#sav-b19-a/setpt/occupied_heat_setpoint"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Setpoint / Cooling Unoccupied Setpoint","85.0 F" ,"BAV","AV:49","DEV:2061319","unocc_clg_sp_1","#sav-b19-a/setpt/unoccupied_cool_setpoint"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Setpoint / Heating Unoccupied Setpoint","60.0 F" ,"BAV","AV:50","DEV:2061319","unocc_htg_sp_1","#sav-b19-a/setpt/unoccupied_heat_setpoint"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Setpoint / Cooling Setpoint Adjust","0.0 F" ,"BAV","AV:51","DEV:2061319","clg_adj_1","#sav-b19-a/setpt/cool_setpoint_adjust"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Setpoint / Heating Setpoint Adjust","0.0 F" ,"BAV","AV:52","DEV:2061319","htg_adj_1","#sav-b19-a/setpt/heat_setpoint_adjust"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Setpoint / Effective Cooling Setpoint","76.0 F" ,"BAV","AV:53","DEV:2061319","eff_clg_sp_1","#sav-b19-a/setpt/effective_cool_setpoint"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Setpoint / Effective Heating Setpoint","70.0 F" ,"BAV","AV:54","DEV:2061319","eff_htg_sp_1","#sav-b19-a/setpt/effective_heat_setpoint"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Discharge Temp","59.1 F" ,"BAI","AI:2","DEV:2061319","da_temp_1","#sav-b19-a/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061319","misc_a1_1","#sav-b19-a/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Misc Input","Off","BBI","BI:2","DEV:2061319","misc_di_1","#sav-b19-a/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Condensate Detector","Off","BBI","BI:1","DEV:2061319","m213_1","#sav-b19-a/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","CHW Valve","0.0 %","BAO","AO:1","DEV:2061319","chw_valve_1","#sav-b19-a/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","HW Valve","0.0 %","BAO","AO:2","DEV:2061319","hw_valve_1","#sav-b19-a/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Siemans Output","20.0 %","BAO","AO:3","DEV:2061319","sci_1","#sav-b19-a/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Clg Pct","0.0" ,"BAV","AV:2","DEV:2061319","clg_pct_1","#sav-b19-a/clg_pct"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Cool Request","0.0" ,"BAV","AV:4","DEV:2061319","cool_request_1","#sav-b19-a/cool_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Cool Stpt","76.0" ,"BAV","AV:5","DEV:2061319","clg_sp_1","#sav-b19-a/clg_sp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Heat Request","0.0" ,"BAV","AV:7","DEV:2061319","heat_request_1","#sav-b19-a/heat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Heat Stpt","70.0" ,"BAV","AV:8","DEV:2061319","htg_sp_1","#sav-b19-a/htg_sp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Hi CWT STPT","20.0" ,"BAV","AV:12","DEV:2061319","m370_1","#sav-b19-a/m370"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Htg Pct","0.0" ,"BAV","AV:9","DEV:2061319","htg_pct_1","#sav-b19-a/htg_pct"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Local Override","0.0" ,"BAV","AV:10","DEV:2061319","loc_ovrd_1","#sav-b19-a/loc_ovrd"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Mode","6.0" ,"BAV","AV:11","DEV:2061319","opr_mode_1","#sav-b19-a/opr_mode"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","95.3" ,"BAV","AV:3","DEV:2061319","m276_1","#sav-b19-a/m276"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","232.0" ,"BAV","AV:6","DEV:2061319","m278_1","#sav-b19-a/m278"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","212.0" ,"BAV","AV:13","DEV:2061319","m280_1","#sav-b19-a/m280"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","232.0" ,"BAV","AV:14","DEV:2061319","m282_1","#sav-b19-a/m282"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","71.7" ,"BAV","AV:20","DEV:2061319","m309_1","#sav-b19-a/m309"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Total Exhaust","220.0" ,"BAV","AV:23","DEV:2061319","m317_1","#sav-b19-a/m317"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","212.0" ,"BAV","AV:24","DEV:2061319","m319_1","#sav-b19-a/m319"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","-4.0" ,"BAV","AV:25","DEV:2061319","m321_1","#sav-b19-a/m321"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","212.0" ,"BAV","AV:27","DEV:2061319","m325_1","#sav-b19-a/m325"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","212.0" ,"BAV","AV:28","DEV:2061319","m327_1","#sav-b19-a/m327"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","232.0" ,"BAV","AV:35","DEV:2061319","m353_1","#sav-b19-a/m353"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","212.0" ,"BAV","AV:36","DEV:2061319","m356_1","#sav-b19-a/m356"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","232.0" ,"BAV","AV:37","DEV:2061319","m358_1","#sav-b19-a/m358"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","212.0" ,"BAV","AV:38","DEV:2061319","m360_1","#sav-b19-a/m360"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","0.0" ,"BAV","AV:16","DEV:2061319","m376_1","#sav-b19-a/m376"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","0.0" ,"BAV","AV:17","DEV:2061319","m378_1","#sav-b19-a/m378"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","0.0" ,"BAV","AV:18","DEV:2061319","m380_1","#sav-b19-a/m380"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","212.0" ,"BAV","AV:19","DEV:2061319","m393_1","#sav-b19-a/m393"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","0.0" ,"BAV","AV:21","DEV:2061319","m395_1","#sav-b19-a/m395"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","212.0" ,"BAV","AV:22","DEV:2061319","m397_1","#sav-b19-a/m397"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","0.0" ,"BAV","AV:26","DEV:2061319","m399_1","#sav-b19-a/m399"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","0.0" ,"BAV","AV:31","DEV:2061319","m402_1","#sav-b19-a/m402"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","0.0" ,"BAV","AV:32","DEV:2061319","m405_1","#sav-b19-a/m405"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","0.0" ,"BAV","AV:33","DEV:2061319","m408_1","#sav-b19-a/m408"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","0.0" ,"BAV","AV:45","DEV:2061319","m414_1","#sav-b19-a/m414"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","point name","0.0" ,"BAV","AV:46","DEV:2061319","m415_1","#sav-b19-a/m415"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Run Request","30.0" ,"BAV","AV:29","DEV:2061319","sys_run_req_1","#sav-b19-a/sys_run_req"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Static Request","0.0" ,"BAV","AV:30","DEV:2061319","stat_request_1","#sav-b19-a/stat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Basement/Long Bar","Computation 080A SAV-B19-A","Static Request Exhaust","0.0" ,"BAV","AV:15","DEV:2061319","stat_request_exh_1","#sav-b19-a/stat_request_exh"
